dateUpdated,province,city,latitude,longitude,name,reviews.date,reviews.rating
2019-05-17T04:36:28Z,FL,Miami,25.7624,-80.1941,Hampton Inn & Suites By Hilton Miami/Brickell-Downtown,2016-02-08T00:00:00Z,5
2019-05-17T04:20:30Z,MD,Lexington Park,38.26676,-76.45678,Americas Best Value Inn Suites-lexington Park,2015-08-04T00:00:00Z,1
2019-05-17T04:17:43Z,MD,Hanover,39.171611,-76.735817,Red Roof Plus+ Baltimore Washington Dc/bw Parkway,2016-04-27T00:00:00Z,5
2019-05-17T04:17:27Z,MD,Friendsville,39.66115,-79.40612,Sunset Inn,2012-09-07T00:00:00Z,3
2019-05-17T04:17:23Z,MD,Ocean City,38.354337,-75.074872,Crystal Beach Hotel,2015-09-23T00:00:00Z,4
2019-05-17T04:17:23Z,MD,Ocean City,38.354337,-75.074872,Crystal Beach Hotel,2016-06-01T00:00:00Z,4
2019-05-17T02:44:54Z,CA,Concord,37.9712,-122.0541,Hilton Concord,2018-01-02T00:00:00.000Z,5
2019-05-17T02:31:06Z,IL,Naperville,41.798864,-88.121854,Motel 6 Naperville,2015-09-09T00:00:00Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2018-05-07T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-12-04T00:00:00.000Z,3
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-12-22T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2010-07-24T00:00:00.000Z,3
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2018-01-02T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-07-31T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-09-13T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-09-12T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-03-07T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-03-11T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-07-28T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2017-08-07T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-01-23T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2014-04-05T00:00:00.000Z,1
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2018-06-04T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2011-06-11T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2017-10-07T00:00:00.000Z,1
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-08-11T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2017-10-28T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-11-17T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2011-06-27T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2019-01-10T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2012-10-15T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2018-03-08T00:00:00.000Z,3
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2017-05-20T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2009-04-08T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2015-12-28T00:00:00.000Z,3
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-09-07T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2012-07-15T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2014-07-25T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2006-08-31T00:00:00.000Z,2
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-10-17T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-03-15T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2018-04-14T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-02-25T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2014-08-24T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2012-12-02T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2018-09-04T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2015-06-30T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2011-08-22T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-02-29T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2012-06-02T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2011-09-14T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2015-04-26T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2017-12-08T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-05-02T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-08-24T00:00:00.000Z,3
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-08-24T00:00:00.000Z,3
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-04-08T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2013-09-05T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2017-08-19T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2016-10-11T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2015-07-23T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2017-12-06T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2019-01-20T00:00:00.000Z,4
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2003-09-01T00:00:00.000Z,3
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2010-10-19T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2015-05-25T00:00:00.000Z,5
2019-05-17T02:30:12Z,IL,Chicago,41.88762,-87.62544,River Hotel,2012-06-18T00:00:00.000Z,4
2019-05-17T02:29:47Z,IL,Harrisburg,37.7384,-88.5354,Economy Inn Suites,2014-08-27T00:00:00Z,5
2019-05-17T02:25:23Z,IL,Macomb,40.4585,-90.6488,Best Western Plus-macomb Inn,2016-03-18T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-03-23T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-01-10T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-03-16T00:00:00Z,4
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2015-11-19T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-03-28T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-02-11T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-02-23T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-01-29T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2015-11-30T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-03-02T00:00:00Z,4
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-02-10T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-02-23T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2015-11-18T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-01-29T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2015-11-18T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2016-03-23T00:00:00Z,5
2019-05-17T01:39:09Z,VA,Roanoke,37.30901,-79.97067,Best Western Plus Inn at Valley View,2015-12-02T00:00:00Z,5
2019-05-17T01:13:52Z,CA,Barstow,34.8989,-117.0295,Route 66 Motel,2016-02-07T00:00:00Z,3
2019-05-17T01:13:52Z,CA,Barstow,34.8989,-117.0295,Route 66 Motel,2015-12-21T00:00:00Z,2
2019-05-17T00:27:39Z,VA,Virginia Beach,36.85793,-75.97744,Oceanfront Inn,2017-11-10T00:00:00.000Z,4
2019-05-16T23:41:53Z,IA,Missouri Valley,41.55,-95.929,Desoto Inn & Suites,2016-06-15T00:00:00Z,1
2019-05-16T22:49:08Z,GA,Dalton,34.75971,-84.99838,Super 8-dalton,2017-08-01T00:00:00.000Z,5
2019-05-16T22:47:25Z,GA,Trion,34.5888,-85.2859,Carousel Inn,2012-05-21T00:00:00Z,4
2019-05-16T21:14:56Z,FL,Pompano Beach,26.2435,-80.0887,Pelican Place,2016-04-24T00:00:00Z,4
2019-05-16T20:42:19Z,GA,Atlanta,33.7599,-84.3877,Hotel Indigo Atlanta Downtown,2018-06-13T00:00:00.000Z,5
2019-05-16T20:42:19Z,GA,Atlanta,33.7599,-84.3877,Hotel Indigo Atlanta Downtown,2016-05-18T00:00:00.000Z,4
2019-05-16T20:42:19Z,GA,Atlanta,33.7599,-84.3877,Hotel Indigo Atlanta Downtown,2016-05-30T00:00:00.000Z,5
2019-05-16T20:42:19Z,GA,Atlanta,33.7599,-84.3877,Hotel Indigo Atlanta Downtown,2016-06-19T00:00:00.000Z,3
2019-05-16T20:42:19Z,GA,Atlanta,33.7599,-84.3877,Hotel Indigo Atlanta Downtown,2018-11-08T00:00:00.000Z,4
2019-05-16T20:42:19Z,GA,Atlanta,33.7599,-84.3877,Hotel Indigo Atlanta Downtown,2016-04-10T00:00:00.000Z,2
2019-05-16T18:13:55Z,CA,Kernville,35.7804,-118.4424,Falling Waters River Resort,2016-01-05T00:00:00Z,5
2019-05-16T17:55:55Z,ID,Lewiston,46.41953,-117.01974,Econo Lodge Lewiston,2016-07-25T00:00:00.000Z,4
2019-05-16T15:36:13Z,MI,Port Huron,42.9897,-82.4508,Fairfield Inn by Marriott Port Huron,2017-12-31T00:00:00.000Z,5
2019-05-16T15:36:13Z,MI,Port Huron,42.9897,-82.4508,Fairfield Inn by Marriott Port Huron,2017-10-16T00:00:00.000Z,4
2019-05-16T15:36:13Z,MI,Port Huron,42.9897,-82.4508,Fairfield Inn by Marriott Port Huron,2017-07-11T00:00:00.000Z,5
2019-05-16T15:09:41Z,IN,Chesterton,41.57536,-87.04398,Hilton Garden Inn Chesterton,2017-04-12T00:00:00.000Z,5
2019-05-16T14:46:16Z,ID,Boise,43.6184,-116.2106,The Modern Hotel and Bar,2016-05-09T00:00:00Z,5
2019-05-16T14:46:16Z,ID,Boise,43.6184,-116.2106,The Modern Hotel and Bar,2016-07-19T00:00:00Z,4
2019-05-16T14:46:16Z,ID,Boise,43.6184,-116.2106,The Modern Hotel and Bar,2016-06-28T00:00:00Z,5
2019-05-16T14:46:16Z,ID,Boise,43.6184,-116.2106,The Modern Hotel and Bar,2016-05-30T00:00:00Z,5
2019-05-16T14:46:16Z,ID,Boise,43.6184,-116.2106,The Modern Hotel and Bar,2016-07-23T00:00:00Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2018-07-11T00:00:00.000Z,2
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-02-04T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-01-05T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-05-19T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2010-04-05T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-10-17T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-06-04T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-10-15T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2004-03-19T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-07-12T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2011-08-13T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-08-01T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-10-01T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2006-03-02T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-02-18T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-09-26T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2005-06-18T00:00:00.000Z,1
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-11-14T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2011-05-16T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-03-10T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-10-21T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-06-23T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-07-29T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-06-04T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-07-26T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-04-27T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2017-06-26T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-12-29T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-06-04T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-03-04T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-08-27T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-05-29T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-08-02T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-03-23T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2017-10-04T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-04-17T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-05-31T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2017-03-11T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2017-07-31T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2017-04-20T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2011-08-07T00:00:00.000Z,2
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-08-26T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2018-10-02T00:00:00.000Z,1
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2017-08-11T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-03-02T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2018-11-18T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-09-02T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-04-29T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-07-02T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2011-08-22T00:00:00.000Z,2
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-07-01T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-01-20T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-03-20T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-11-15T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-03-04T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-07-08T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-07-03T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-06-30T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-06-20T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-02-21T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-02-25T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-02-17T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-08-02T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-11-24T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-01-11T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-10-29T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2012-08-22T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-11-18T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-05-30T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2011-05-06T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-09-23T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-02-17T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-05-04T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2017-09-26T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-12-10T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2007-03-02T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-05-30T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-05-13T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2010-04-17T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2006-03-25T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2010-08-17T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-07-02T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-07-25T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-09-29T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-09-16T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-11-08T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2010-03-26T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2011-06-02T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2013-05-24T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-04-28T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2018-03-08T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2006-10-15T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2015-05-15T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2016-09-01T00:00:00.000Z,3
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-01-06T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2014-11-20T00:00:00.000Z,5
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2017-04-22T00:00:00.000Z,2
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2018-04-13T00:00:00.000Z,4
2019-05-16T14:03:23Z,HI,Honolulu,21.2836,-157.8322,Luana Waikiki Hotel & Suites,2011-06-15T00:00:00.000Z,5
